id	label	synonyms	snomed	omop	doid	mondo	nci	icd10	orphanet	omim	umls	mesh
MESH:D000784	Aortic Dissection	Aortic Dissections | Dissection, Aortic | Aneurysm, Dissecting | Dissecting Aneurysms | Dissecting Aneurysm | Dissecting Aneurysm Aorta | Aneurysm Aorta, Dissecting | Aorta, Dissecting Aneurysm | Dissecting Aneurysm Aortas | Aortic Dissecting Aneurysm | Aneurysm, Aortic Dissecting | Aortic Dissecting Aneurysms | Dissecting Aneurysm, Aortic										D000784
MESH:D000785	Aneurysm, Infected	Aneurysms, Infected | Infected Aneurysms | Infected Aneurysm										D000785
MESH:D000787	Angina Pectoris	Angor Pectoris | Stenocardia | Stenocardias										D000787
MESH:D000788	Angina Pectoris, Variant	Variant Angina Pectoris | Prinzmetal Angina | Angina, Prinzmetal | Prinzmetal's Angina | Angina, Prinzmetal's | Prinzmetals Angina										D000788
MESH:D000789	Angina, Unstable	Anginas, Unstable | Unstable Anginas | Angina at Rest | Angina, Preinfarction | Anginas, Preinfarction | Preinfarction Angina | Preinfarction Anginas | Unstable Angina | Angina Pectoris, Unstable | Angina Pectori, Unstable | Unstable Angina Pectori | Unstable Angina Pectoris										D000789
MESH:D000793	Angioid Streaks	Angioid Streak | Streak, Angioid | Streaks, Angioid										D000793
MESH:D000794	Angiokeratoma	Angiokeratomas										D000794
MESH:D000795	Fabry Disease	Anderson-Fabry Disease | Anderson Fabry Disease | alpha-Galactosidase A Deficiency Disease | alpha Galactosidase A Deficiency Disease | alpha-Galactosidase A Deficiency | alpha Galactosidase A Deficiency | Deficiency, alpha-Galactosidase A | Angiokeratoma, Diffuse | Diffuse Angiokeratoma | Ceramide Trihexosidase Deficiency | Deficiency, Ceramide Trihexosidase | Hereditary Dystopic Lipidosis | Lipidosis, Hereditary Dystopic | Angiokeratoma Diffuse | GLA Deficiency | Deficiency, GLA | Fabry's Disease | Angiokeratoma Corporis Diffusum										D000795
MESH:D000796	Angiolymphoid Hyperplasia with Eosinophilia											D000796
MESH:D000798	Angiomatosis	Angiomatoses										D000798
MESH:D000799	Angioedema	Angioedemas | Urticaria, Giant | Giant Urticaria | Giant Urticarias | Urticarias, Giant | Angioneurotic Edema | Angioneurotic Edemas | Edema, Angioneurotic | Edemas, Angioneurotic | Quincke's Edema | Edema, Quincke's | Quincke Edema | Quinckes Edema										D000799
MESH:D000820	Animal Diseases	Diseases, Animal										D000820
MESH:D000839	Aniseikonia											D000839
MESH:D000844	Ankylosis	Ankyloses										D000844
MESH:D000848	Anodontia											D000848
MESH:D000849	Anomia	Anomic Dysphasia | Anomic Dysphasias | Dysphasia, Anomic | Dysphasias, Anomic | Aphasia, Amnesic | Amnesic Aphasia | Aphasia, Anomic | Anomic Aphasia | Aphasia, Nominal | Nominal Aphasia | Dysnomia | Dysnomias | Nominal Dysphasia | Dysphasia, Nominal | Dysphasias, Nominal | Nominal Dysphasias										D000849
MESH:D000853	Anophthalmos	Anophthalmia | Anophthalmias										D000853
MESH:D000855	Anorexia	Anorexias										D000855
MESH:D000856	Anorexia Nervosa	Anorexia Nervosas | Nervosa, Anorexia | Nervosas, Anorexia										D000856
MESH:D000857	Olfaction Disorders	Olfaction Disorder | Smell Disorders | Smell Disorder										D000857
MESH:D000858	Anovulation	Anovulations										D000858
MESH:D000860	Hypoxia	Deficiency, Oxygen | Deficiencies, Oxygen | Oxygen Deficiencies | Oxygen Deficiency										D000860
MESH:D000868	Anterior Compartment Syndrome	Anterior Compartment Syndromes | Compartment Syndrome, Anterior | Compartment Syndromes, Anterior | Syndrome, Anterior Compartment | Syndromes, Anterior Compartment | Anterior Tibial Syndrome | Anterior Tibial Syndromes | Syndrome, Anterior Tibial | Syndromes, Anterior Tibial | Tibial Syndrome, Anterior | Tibial Syndromes, Anterior										D000868
MESH:D000874	Anthracosilicosis	Anthracosilicoses										D000874
MESH:D000881	Anthrax	Bacillus anthracis Infection | Bacillus anthracis Infections										D000881
MESH:D000987	Antisocial Personality Disorder	Antisocial Personality Disorders | Disorder, Antisocial Personality | Disorders, Antisocial Personality | Personality Disorders, Antisocial | Psychopathic Personality | Personalities, Psychopathic | Personality, Psychopathic | Psychopathic Personalities | Antisocial Personality | Antisocial Personalities | Personalities, Antisocial | Personality, Antisocial | Personality Disorder, Antisocial | Sociopathic Personality | Personalities, Sociopathic | Personality, Sociopathic | Sociopathic Personalities										D000987
MESH:D001002	Anuria	Anurias										D001002
MESH:D001004	Anus Diseases	Anus Disease | Disease, Anus | Diseases, Anus										D001004
MESH:D001005	Anus Neoplasms	Neoplasms, Anus | Anus Neoplasm | Neoplasm, Anus | Anal Neoplasms | Anal Neoplasm | Neoplasm, Anal | Neoplasms, Anal										D001005
MESH:D001006	Anus, Imperforate	Imperforate Anus | Anal Atresia | Anal Atresias | Atresias, Anal | Atresia, Anal										D001006
MESH:D001008	Anxiety Disorders	Anxiety Disorder | Disorder, Anxiety | Disorders, Anxiety										D001008
MESH:D001010	Anxiety, Separation	Separation Anxiety | Separation Anxiety Disorder | Anxiety Disorder, Separation										D001010
MESH:D001014	Aortic Aneurysm	Aneurysms, Aortic | Aortic Aneurysms | Aneurysm, Aortic										D001014
MESH:D001015	Aortic Arch Syndromes	Syndrome, Aortic Arch | Syndromes, Aortic Arch | Aortic Arch Syndrome										D001015
MESH:D001017	Aortic Coarctation	Aortic Coarctations | Coarctation, Aortic | Coarctations, Aortic | Coarctation of Aorta | Aorta Coarctation | Aorta Coarctations | Coarctation of the Aorta										D001017
MESH:D001018	Aortic Diseases	Aortic Disease | Disease, Aortic | Diseases, Aortic										D001018
MESH:D001019	Aortic Rupture	Aortic Ruptures | Rupture, Aortic | Ruptures, Aortic										D001019
MESH:D001020	Aortic Stenosis, Subvalvular	Aortic Stenoses, Subvalvular | Stenoses, Subvalvular Aortic | Stenosis, Subvalvular Aortic | Subvalvular Aortic Stenoses | Aortic Subvalvular Stenosis | Aortic Subvalvular Stenoses | Stenoses, Aortic Subvalvular | Stenosis, Aortic Subvalvular | Subvalvular Stenoses, Aortic | Subvalvular Stenosis, Aortic | Subvalvular Aortic Stenosis										D001020
MESH:D001022	Aortic Valve Insufficiency	Insufficiency, Aortic Valve | Aortic Incompetence | Incompetence, Aortic | Aortic Valve Incompetence | Incompetence, Aortic Valve | Regurgitation, Aortic Valve | Aortic Regurgitation | Regurgitation, Aortic										D001022
MESH:D001023	Aortic Valve Prolapse	Aortic Valve Prolapses | Prolapse, Aortic Valve | Prolapses, Aortic Valve | Valve Prolapse, Aortic | Valve Prolapses, Aortic										D001023
MESH:D001024	Aortic Valve Stenosis	Aortic Valve Stenoses | Stenoses, Aortic Valve | Stenosis, Aortic Valve | Valve Stenoses, Aortic | Valve Stenosis, Aortic | Aortic Stenosis | Stenoses, Aortic | Stenosis, Aortic										D001024
MESH:D001025	Aortitis	Aortitides										D001025
MESH:D001028	Aortopulmonary Septal Defect	Aorticopulmonary Septal Defects | Aortopulmonary Septal Defects | Septal Defect, Aorticopulmonary | Septal Defect, Aortopulmonary | Septal Defects, Aorticopulmonary | Aorticopulmonary Septal Defect | Septal Defects, Aortopulmonary										D001028
MESH:D001035	Aphakia	Aphakias | Aphakic Eye | Aphakic Eyes | Eye, Aphakic										D001035
MESH:D001036	Aphakia, Postcataract	Aphakias, Postcataract | Postcataract Aphakia | Postcataract Aphakias | Aphakic Eye, Postcataract | Postcataract Aphakic Eye | Postcataract Aphakic Eyes										D001036
MESH:D001037	Aphasia	Word Deafness | Deafness, Word | Alogia | Alogias | Anepia | Anepias | Logagnosia | Logagnosias | Logamnesia | Logamnesias | Logasthenia | Logasthenias										D001037
MESH:D001039	Aphasia, Broca	Agrammatism | Aphasia, Frontocortical | Aphasias, Frontocortical | Frontocortical Aphasia | Frontocortical Aphasias | Aphasia, Motor | Motor Aphasia | Aphasia, Nonfluent | Nonfluent Aphasia | Broca Aphasia | Aphasias, Broca | Broca Aphasias | Dysphasia, Broca | Broca Dysphasia | Dysphasia, Broca's | Broca's Dysphasia | Dysphasia, Brocas | Verbal Aphasia Syndrome | Aphasia Syndromes, Verbal | Aphasia Syndrome, Verbal | Syndromes, Verbal Aphasia | Syndrome, Verbal Aphasia | Verbal Aphasia Syndromes | Agrammatic Broca's Aphasia | Agrammatic Brocas Aphasia | Agrammatic Broca's Aphasias | Aphasia, Agrammatic Broca's | Aphasias, Agrammatic Broca's | Broca's Aphasia, Agrammatic | Broca's Aphasias, Agrammatic | Agrammatic Broca Aphasia | Agrammatic Broca Aphasias | Aphasia, Agrammatic Broca | Aphasias, Agrammatic Broca | Broca Aphasia, Agrammatic | Broca Aphasias, Agrammatic										D001039
MESH:D001041	Aphasia, Wernicke	Dysphasia, Wernicke | Wernicke Dysphasia | Dysphasia, Wernicke's | Dysphasia, Wernickes | Wernicke's Dysphasia | Fluent Aphasia, Wernicke's | Aphasia, Wernicke's Fluent | Fluent Aphasia, Wernicke | Fluent Aphasia, Wernickes | Wernicke's Fluent Aphasia | Wernicke Aphasia | Aphasias, Wernicke | Wernicke Aphasias										D001041
MESH:D001044	Aphonia	Absence of Voice | Voice Absence | Voice Absences										D001044
MESH:D001049	Apnea	Apneas										D001049
MESH:D001063	Appendiceal Neoplasms	Appendiceal Neoplasm | Neoplasm, Appendiceal | Neoplasms, Appendiceal										D001063
MESH:D001064	Appendicitis											D001064
MESH:D001068	Feeding and Eating Disorders	Eating and Feeding Disorders										D001068
MESH:D001072	Apraxias	Apraxia | Dyspraxia | Dyspraxias										D001072
MESH:D001079	Apudoma	Apudomas										D001079
MESH:D001098	Spider Bites	Bite, Spider | Spider Bite										D001098
MESH:D001100	Arachnoiditis	Arachnoiditides | Arachnoid Membrane Inflammation | Arachnoid Membrane Inflammations | Inflammations, Arachnoid Membrane | Inflammation, Arachnoid Membrane										D001100
MESH:D001102	Arbovirus Infections	Arbovirus Infection | Infection, Arbovirus | Infections, Arbovirus										D001102
MESH:D001112	Arcus Senilis	Corneal Arcus | Arcus, Corneal | Arcus Corneae										D001112
MESH:D001117	Arenaviridae Infections	Infections, Arenaviridae | Arenaviridae Infection | Infection, Arenaviridae										D001117
MESH:D001129	Argyria	Argyrias										D001129
MESH:D001134	Arm Injuries	Injuries, Arm | Arm Injury | Injury, Arm										D001134
MESH:D001139	Arnold-Chiari Malformation	Arnold Chiari Malformation | Arnold-Chiari Deformity | Arnold Chiari Deformity | Deformity, Arnold-Chiari | Arnold-Chiari Syndrome | Arnold Chiari Syndrome | Syndrome, Arnold-Chiari | Malformation, Arnold-Chiari | Malformation, Arnold Chiari										D001139
MESH:D001145	Arrhythmias, Cardiac	Arrhythmia, Cardiac | Arrhythmia | Arrythmia | Cardiac Arrhythmia | Cardiac Arrhythmias | Cardiac Dysrhythmia | Dysrhythmia, Cardiac										D001145
MESH:D001146	Arrhythmia, Sinus	Arrhythmias, Sinus | Sinus Arrhythmias | Sinus Arrhythmia | Arrhythmia, Sinoatrial | Arrhythmias, Sinoatrial | Sinoatrial Arrhythmias | Sinoatrial Arrhythmia										D001146
MESH:D001157	Arterial Occlusive Diseases	Arterial Occlusive Disease | Disease, Arterial Occlusive | Occlusive Disease, Arterial | Arterial Obstructive Diseases | Arterial Obstructive Disease | Disease, Arterial Obstructive | Obstructive Disease, Arterial										D001157
MESH:D001159	Arterio-Arterial Fistula	Arterio Arterial Fistula | Arterio-Arterial Fistulas | Fistula, Arterio-Arterial | Fistulas, Arterio-Arterial										D001159
MESH:D001161	Arteriosclerosis	Arterioscleroses										D001161
MESH:D001162	Arteriosclerosis Obliterans	Obliterans, Arteriosclerosis										D001162
MESH:D001164	Arteriovenous Fistula	Fistula, Arteriovenous | Fistulas, Arteriovenous | Arteriovenous Fistulas										D001164
MESH:D001165	Arteriovenous Malformations	Arteriovenous Malformation | Malformation, Arteriovenous | Malformations, Arteriovenous										D001165
MESH:D001167	Arteritis	Arteritides | Arterial Inflammation | Inflammation, Arterial										D001167
MESH:D001168	Arthritis	Arthritides										D001168
MESH:D001169	Arthritis, Experimental											D001169
MESH:D001170	Arthritis, Infectious	Infectious Arthritis										D001170
MESH:D001171	Arthritis, Juvenile	Juvenile Arthritis | Juvenile Idiopathic Arthritis | Idiopathic Arthritis, Juvenile | Arthritis, Juvenile Idiopathic | Juvenile Chronic Arthritis | Chronic Arthritis, Juvenile | Juvenile Rheumatoid Arthritis | Childhood Arthritis | Arthritides, Childhood | Arthritis, Childhood | Childhood Arthritides | Arthritis, Juvenile Rheumatoid | Rheumatoid Arthritis, Juvenile | Arthritis, Juvenile Chronic										D001171
MESH:D001172	Arthritis, Rheumatoid	Rheumatoid Arthritis										D001172
MESH:D001176	Arthrogryposis	Arthrogryposes | Amyoplasia Congenita | Arthromyodysplasia, Congenital | Arthromyodysplasias, Congenital | Congenital Arthromyodysplasias | Congenital Arthromyodysplasia | Guerin-Stern Syndrome | Guerin Stern Syndrome | Syndrome, Guerin-Stern | Myodystrophia Fetalis Deformans | Arthrogryposis Multiplex Congenita (AMC) | Arthrogryposis Multiplex Congenitas (AMC) | Congenita, Arthrogryposis Multiplex (AMC) | Congenitas, Arthrogryposis Multiplex (AMC) | Multiplex Congenita, Arthrogryposis (AMC) | Multiplex Congenitas, Arthrogryposis (AMC) | Congenital Multiple Arthrogryposis | Arthrogryposes, Congenital Multiple | Arthrogryposis, Congenital Multiple | Congenital Multiple Arthrogryposes | Multiple Arthrogryposes, Congenital | Multiple Arthrogryposis, Congenital | Fibrous Ankylosis of Multiple Joints | Guérin-Stern Syndrome | Guérin Stern Syndrome | Syndrome, Guérin-Stern | Otto Syndrome | Syndrome, Otto | Rocher-Sheldon Syndrome | Rocher Sheldon Syndrome | Syndrome, Rocher-Sheldon | Rossi Syndrome | Syndrome, Rossi | Arthrogryposis Multiplex Congenita | Arthrogryposis Multiplex Congenitas | Congenita, Arthrogryposis Multiplex | Congenitas, Arthrogryposis Multiplex | Multiplex Congenita, Arthrogryposis | Multiplex Congenitas, Arthrogryposis										D001176
MESH:D001177	Arthropathy, Neurogenic	Arthropathies, Neurogenic | Neurogenic Arthropathies | Neurogenic Arthropathy | Charcot's Joint | Charcot Joint | Charcots Joint | Joint, Charcot's										D001177
MESH:D001183	Arthus Reaction	Reaction, Arthus | Arthus Phenomenon | Phenomenon, Arthus										D001183
MESH:D001184	Articulation Disorders	Articulation Disorder | Disarticulation Disorders | Disarticulation Disorder | Disorder, Disarticulation | Disorders, Disarticulation | Misarticulation | Phonological Impairments | Impairment, Phonological | Impairments, Phonological | Phonological Impairment | Phonology Impairment | Impairment, Phonology | Impairments, Phonology | Phonology Impairments | Speech Articulation Disorders | Articulation Disorder, Speech | Articulation Disorders, Speech | Speech Articulation Disorder										D001184
MESH:D001195	Asbestosis	Asbestoses										D001195
MESH:D001196	Ascariasis	Ascariases | Ascaris Infection | Ascaris Infections | Infection, Ascaris | Infections, Ascaris										D001196
MESH:D001198	Ascaridiasis	Ascaridiases										D001198
MESH:D001201	Ascites											D001201
MESH:D001206	Ascorbic Acid Deficiency	Deficiency, Ascorbic Acid | Ascorbic Acid Deficiencies | Deficiencies, Ascorbic Acid | Deficiency, Vitamin C | Deficiencies, Vitamin C | Vitamin C Deficiencies | Vitamin C Deficiency										D001206
MESH:D001228	Aspergillosis	Aspergilloses | Aspergillus Infection | Aspergillus Infections | Infection, Aspergillus | Infections, Aspergillus										D001228
MESH:D001229	Aspergillosis, Allergic Bronchopulmonary	Allergic Bronchopulmonary Aspergilloses | Aspergilloses, Allergic Bronchopulmonary | Aspergillosis, Bronchopulmonary Allergic | Allergic Aspergilloses, Bronchopulmonary | Allergic Aspergillosis, Bronchopulmonary | Aspergilloses, Bronchopulmonary Allergic | Bronchopulmonary Allergic Aspergilloses | Bronchopulmonary Allergic Aspergillosis | Bronchopulmonary Aspergilloses, Allergic | Bronchopulmonary Aspergillosis, Allergic | Allergic Bronchopulmonary Aspergillosis										D001229
MESH:D001237	Asphyxia	Asphyxias | Suffocation | Suffocations										D001237
MESH:D001238	Asphyxia Neonatorum											D001238
MESH:D001247	Asthenia											D001247
MESH:D001248	Asthenopia	Eyestrain | Fatigue, Visual | Visual Fatigue | Eye Fatigue | Fatigue, Eye										D001248
MESH:D001249	Asthma	Asthmas | Asthma, Bronchial | Bronchial Asthma										D001249
MESH:D001250	Asthma, Exercise-Induced	Asthma, Exercise Induced | Exercise-Induced Asthmas | Exercise-Induced Asthma | Exercise Induced Asthma										D001250
MESH:D001251	Astigmatism											D001251
MESH:D001254	Astrocytoma	Astrocytomas | Glioma, Astrocytic | Astrocytic Glioma | Astrocytic Gliomas | Gliomas, Astrocytic | Astroglioma | Astrogliomas										D001254
MESH:D001259	Ataxia	Ataxias | Dyssynergia | Ataxy | Coordination Impairment | Coordination Impairments | Impairment, Coordination | Impairments, Coordination										D001259
MESH:D001260	Ataxia Telangiectasia	Ataxia-Telangiectasia | Louis-Bar Syndrome | Louis Bar Syndrome | Syndrome, Louis-Bar | Ataxia Telangiectasia Syndrome | Syndrome, Ataxia Telangiectasia | Telangiectasia, Cerebello-Oculocutaneous										D001260
MESH:D001261	Pulmonary Atelectasis	Atelectases, Pulmonary | Atelectasis, Pulmonary | Pulmonary Atelectases | Atelectasis | Atelectases | Lung Collapse | Collapse, Lung										D001261
MESH:D001264	Athetosis	Athetoses | Athetoid Movements | Athetoid Movement | Movement, Athetoid | Movements, Athetoid | Hammond Disease | Disease, Hammond | Diseases, Hammond | Hammond Diseases | Hammond's Disease | Disease, Hammond's | Diseases, Hammond's | Hammonds Disease | Hammond's Diseases										D001264
