id	definition	parents
ORPHA:363623	A form of limb-girdle muscular dystrophy, that can present from birth to early childhood, characterized by hypotonia, microcephaly, mild proximal muscle weakness (leading to delayed walking and difficulty climbing stairs), mild intellectual disability and epilepsy. Additional manifestations reported in some patients include cataracts, nystagmus, cardiomyopathy, and respiratory insufficiency.	
ORPHA:363649	A rare, genetic, premature aging disease characterized by sensorineural deafness, generalized lack of subcutaneous fatty tissue (although with increased truncal deposition) noted from childhood, scleroderma, and facial dysmorphism which includes prominent eyes, a beaked nose, small mouth, crowded teeth and mandibular hypoplasia. Other associated features include growth delay, joint contractures, telangiectasia, hypogonadism (with lack of breast development in females), cryptorchidism, skeletal muscle atrophy, hypertriglyceridemia and diabetes mellitus/insulin resistance.	
ORPHA:363654	A rare, genetic, neurological disorder characterized by parkinsonian features (including resting or action tremor, cogwheel rigidity, hypomimia and bradykinesia) associated with variably penetrant spasticity, hyperactive deep tendon reflexes and Babinski sign.	
ORPHA:363659	20q11.2 microduplication syndrome is a rare chromosomal anomaly syndrome, due to partial duplication of the long arm of chromosome 20, characterized by psychomotor and developmental delay, moderate intellectual disability, metopic ridging/trigonocephaly, short hands and/or feet and distinctive facial features (epicanthus, hypoplastic supraorbital ridges, horizontal/downslanting palpebral fissures, small nose with depressed nasal bridge and anteverted nostrils, prominent cheeks, retrognathia and small, thick ears). Growth delay and cryptororchidism are often associated features.	
ORPHA:363665	A rare, genetic, progeroid syndrome disorder characterized by a prematurely aged appearance (including lipoatrophy, thin, translucent skin, sparse, thin hair, and skeletal muscle atrophy), delayed tooth eruption, keloid-like lesions on pressure regions, and skeletal abnormalities including marked acroosteolysis, brachydactyly with small hands and feet, kyphoscoliosis, osteopenia, and progressive joint contractures in the fingers and toes. Craniofacial features include a thin calvarium, delayed closure of the anterior fontanel, flat occiput, shallow orbits, malar hypoplasia and narrow nose.	
ORPHA:363540	A rare neurologic disease characterized by a specific pattern of white matter abnormalities on brain imaging (magnetic resonance imaging, MRI), as well as mild ataxia, headaches, mild visual impairment, learning difficulties and cases of male infertility.	
ORPHA:363549	A rare childhood-onset epilepsy syndrome associated with infection and characterized by a biphasic clinical course. The initial symptom is a prolonged febrile seizure on day 1 (the first phase). Afterwards, patients have variable levels of consciousness from normal to coma. Irrespective of the consciousness levels, magnetic resonance imaging (MRI) during the first 2 days shows no abnormality. During the second phase (usually days 4 - 6), patients show a cluster of seizures and deterioration of consciousness. Diffusion-weighted images (DWI) on MRI reveal the brain lesions with reduced diffusion predominantly in the subcortical white matter. After the second acute phase, consciousness levels improve with the emerging focal neurological signs. Neurological outcomes of AESD vary from normal to mild or severe sequelae including cerebral atrophy, mental retardation, paralysis and epilepsy.	
ORPHA:363558	New-onset refractory status epilepticus is an acute encephalopathy with inflammation-mediated status epilepticus characterized by an acute refractory status epilepticus, typically of the tonic-clonic type, following prodromal symptoms of confusion, fever, fatigue, headache, symptoms of gastrointestinal or upper respiratory tract infection, behavioral changes or hallucinations. Brain MRI abnormalities and abnormal findings in CSF, including pleocytosis and/or elevated protein levels, are frequently found during acute episode. Treatment-resistant epilepsy, cognitive and psychiatric impairments are usual consequences.	
ORPHA:363611	A rare, genetic, neurodevelopmental disorder characterized by global developmental delay, borderline to severe intellectual disability, feeding difficulties, behavioral anomalies, vision anomalies and mild facial dysmorphism. Other associated features may include microcephaly, short stature, urogenital or palatal anomalies (e.g. cleft palate), minor cardiac defects, recurrent infections or hearing loss.	
ORPHA:363494	A form of testicular germ cell tumor occurring in the third decade of life with a usually painless unilateral mass in the scrotum or, in some cases, with gynaecomastia and/or back and flack pain. The clinical course is more aggressive than testicular seminomatous germ cell tumors with rapid involvement of blood vessels and a poorer prognosis. Histologically, the tumour can be either undifferentiated (embryonal carcinoma), differentiated (teratoma, yolk sac tumor, choriocarcinoma), or can consist of a mixture of seminomatous and nonseminomatous components.	
ORPHA:363523	Hypohidrosis-enamel hypoplasia-palmoplantar keratoderma-intellectual disability syndrome is a rare, genetic, syndromic intellectual disability disorder characterized by severe intellectual disability with significant speech and language impairment, hypohydrosis (often resulting in hyperthermia) with normal sweat gland appearance, tooth enamel hypoplasia, palmoplantar hyperkeratosis and a high frequency of acquired microcephaly. Mild facial dysmorphism, including lateral flaring of the eyebrows, broad nasal tip, and thick vermilion border, may also be observed.	
ORPHA:363534	A rare, genetic, mitochondrial DNA depletion syndrome characterized by neonatal or early-infantile onset hepatopathy (manifesting with hepatomegaly, cholestasis, increased transaminases, coagulopathy, hypoalbuminemia, ascites, and/or liver failure), associated with renal tubulopathy and progressive neurodegenerative manifestations, which include muscular atrophy, hypore&#64258;exia, ataxia, sensory neuropathy, epilepsy, sensorineural hearing impairment, psychomotor regression, athetosis, nystagmus, and/or ophthalmoplegia. Patients typically present with recurrent vomiting, severe failure to thrive, feeding difficulties, and fasting hypoglycemia.	
ORPHA:363528	A rare, genetic, syndromic intellectual disability disorder characterized by moderate to severe intellectual disability and esotropia. Other associated features may include growth failure (underweight, failure to thrive, short stature), microcephaly, tone abnormalities (hypotonia, spasticity), epilepsy, behavioral problems (hyperactivity, aggressiveness), and/or abnormal brain morphology, including arachnoid cyst, cerebral atrophy, mild ventriculomegaly, abnormal CNS myelination or corpus callosum agenesis.	
ORPHA:363444	A rare, autosomal recessive, syndromic intellectual disability disorder characterized by global development delay, mild microcephaly, mild to severe intellectual disability and non-specific facial dysmorphism in association with variable multiple congenital anomalies including congenital heart defects, dental anomalies, cryptorchidism, renal and cerebral malformations. Short stature is frequent.	
ORPHA:363447	A rare genetic neuromuscular disease characterized by early onset muscular weakness with predominant proximal lower limb involvement. The disorder is static or only mildly progressive. The severity of manifestations ranges from lethal, congenital muscular atrophy with arthrogryposis to asymptomatic with subclinical features.	
ORPHA:363478	A rare, locally invasive or malignant, urogenital tumor characterized by a gland-forming epithelial neoplasm arising from paratesticular structures, typically manifesting with a palpable scrotal mass, with or without hydrocele, and/or testicular pain.	
ORPHA:363489	A group of rare tumors of testis comprising neoplasms of pure sex cord or pure stromal type, or neoplasms with admixtures of both components in various proportions and degree of differentiation. The tumors usually present as a painless testicular mass, although some may be associated with endocrine manifestations such as precocious puberty, gynecomastia, or erectile dysfunction. Malignant behavior is seen only in a small percentage of these tumors.	
ORPHA:363483	A rare neoplastic disease characterized by the presence of a testicular tumor composed of several, well-differentiated or immature, tissues derived from one or more of the 3 germinal layers. Patients typically present unilateral (occasionally bilateral) painless testicular swelling or a palpable testicular nodule/mass.	
ORPHA:357175	Short ulna-dysmorphism-hypotonia-intellectual disability syndrome is a rare, genetic, multiple congenital anomalies/dysmorphic syndrome characterized by mild to severe global development delay, severe intellectual disability, mild hypotonia, a short ulna, hirsutism of the face and extremities, minimal scoliosis, and facial dysmorphism, notably a tall broad forehead, synophrys, hypertelorism, malar hypoplasia, broad nose with thick alae nasi, low-set, small ears, long philtrum, thin upper lip and everted lower lip vermilion.	
ORPHA:357329	A rare, genetic, non-severe combined immunodeficiency disorder characterized by variable B- and T-cell defects (including defective B-cell differentiation and impaired T-cell proliferation to mitogens and bacterial antigens) and natural killer cell dysfunction (ranging from impaired cytotoxicity to lymphopenia) due to IL21R deficiency, manifesting with recurrent respiratory and/or gastrointestinal tract infections and, in some cases, with severe, chronic, progressive cholangitis and liver cirrhosis associated with cryptosporidial infection.	
ORPHA:357332	A rare, genetic, congenital limb malformation syndrome characterized by a unique combination of bilateral, symmetrical camptodactyly and clinodactyly of 5th fingers, mesoaxial camptodactyly of toes, and ulnar deviation of 3rd fingers. Additional variable manifestations include bifid toes and severe syndactyly, or synpolydactyly, involving all digits of hands and feet.	
ORPHA:357220	Primary essential cutis verticis gyrata is a rare, progressive dermis disorder characterized by thickening of the scalp resulting in redundancy of the skin which gives rise to folds and grooves that give the scalp a cerebriform appearance. Folds cannot be corrected by pressure or traction and typically are symmetric and extend anteroposteriorly from vertex to occiput and/or transversely in occipital region. Additional features may include mild subungual hyperkeratosis and distal onycholysis of the nail plates of the great toes. It is not associated with neurological and ophthalmological changes, nor with secondary causes.	
ORPHA:357225	A rare genetic dermis disorder characterized by slowly progressive thickening of the scalp, which becomes raised and forms ridges and furrows with symmetrical distribution resembling the cerebral gyri and cannot be flattened by traction or pressure, associated with ophthalmologic (e.g. congenital cataract) and/or neurological abnormalities (e.g. intellectual disability, epilepsy, microcephaly, encephalopathy).	
ORPHA:357237	A rare non-severe combined immunodeficiency characterized by normal numbers of T and B lymphocytes, increased numbers of transitional B cells and hypo- to agammaglobulinemia, decreased numbers of regulatory T cells and defects in T-cell functions due to CARD11 deficiency. It presents with severe susceptibility to infections, including opportunistic infections.	
ORPHA:357502	A rare primary glomerular group of diseases characterized by the triad of edema, massive, or nephrotic-range, proteinuria and hypoalbuminemia, for which there is no known cause. Depending on response to treatment, disease is distinguished into steroid-sensitive nephrotic syndrome (SSNS) and steroid-resistant nephrotic syndrome (SRNS), with the latter being further divided, depending on occurrence, into familial or sporadic forms.	
ORPHA:356978	A rare inborn error of metabolism characterized by severe neonatal epileptic encephalopathy, episodes of apnea and respiratory distress, severe global developmental delay or absent psychomotor development, severe muscular hypotonia or absent voluntary movements, feeding difficulties and failure to thrive, absence of visual contact, abnormal brain morphology (including cerebral atrophy, ventriculomegaly and hypoplasia or dysplasia of the corpus callosum), mild dysmorphic features (frontal bossing, hypertelorism, downslanting palpebral fissures, flat nasal bridge), elevated CSF and plasma lactate and urinary Krebs cycle metabolites.	
ORPHA:356961	A rare, congenital disorder of glycosylation characterized by severe or profound global developmental delay, early epileptic encephalopathy, muscular hypotonia, dysmorphic features (coarse facies, thick eyebrows, broad nasal bridge, thick lips, inverted nipples), variable ocular defects and brain morphological abnormalities on brain MRI (cerebral atrophy, thin corpus callosum).	
ORPHA:357008	A rare genetic hemolytic uremic syndrome (HUS) characterized by infantile onset of relapsing episodes of microangiopathic hemolytic anemia, thrombocytopenia, and acute kidney injury. The episodes are often preceded by viral infections. Affected individuals typically present persistent hypertension, hematuria, and proteinuria (sometimes in the nephrotic range) and develop chronic kidney disease with age.	
ORPHA:357001	A rare partial autosomal monosomy characterized by global developmental delay, moderate intellectual disability, macrocephaly, overgrowth, hypotonia, and facial dysmorphism (frontal bossing, down-slanting palpebral fissures). Other associated features variably include ataxia, seizures, ventriculomegaly, ocular abnormalities (strabismus, optic nerve hypoplasia) and gastrointestinal problems (abdominal pain, vomiting, constipation).	
ORPHA:356996	A rare, genetic, syndromic intellectual disability disorder characterized by variable degrees of intellectual disability, behavioral problems (including attention deficit and hyperactivity disorder, autism spectrum disorder, and aggressiveness), an altered sleeping pattern, and delayed speech and language development associated with disruption of ankyrin-3 (<i>ANK3</i> gene). Additional features observed may include muscular hypotonia and spasticity. Epilepsy, chronic hunger, and dysmorphic facial features have been reported.	
ORPHA:357043	A rare genetic motor neuron disease characterized by late childhood- or adolescent-onset of slowly progressive, severe, distal limb muscle weakness and wasting, in association with pyramidal signs, normal sensation, and absence of bulbar involvement, leading to degeneration of motor neurons in the brain and spinal cord.	
ORPHA:357064	A rare, hereditary, developmental defect with connective tissue involvement characterized by cutis laxa of variable severity, in utero growth restriction, congenital hip dislocation and joint hyperlaxity, wrinkling of the skin, in particular the dorsum of hands and feet, and progeroid facial features. Hypotonia, developmental delay, and intellectual disability are common. In addition, cataracts, corneal clouding, wormian bones, lipodystrophy and osteopenia have been reported.	
ORPHA:357058	A rare, genetic, dermis elastic tissue disease characterized by redundant, overfolded skin of variable severity, ranging from wrinkly skin to cutis laxa associated with pre- and post-natal growth retardation, hypotonia, mild to moderate developmental delay, late closure of anterior fontanelle, and craniofacial dysmorphism (including microcephaly, hypertelorism, downslanting palpebral fissures, large, prominent nasal root with funnel nose, small, low-set ears, long philtrum, drooping facial skin). Additional manifestations may include seizures, intellectual disability, congenital hip dislocation, inguinal hernia, and cortical and cerebellar malformations. Pretibial pseudo-ecchymotic skin lesions have occasionally been associated.	
ORPHA:357158	Mandibulofacial dysostosis-macroblepharon-macrostomia syndrome is a rare developmental defect during embryogenesis disorder characterized by macroblepharon, ectropion, and facial dysmorphism which includes severe hypertelorism, downslanting palpebral fissures, posteriorly rotated ears, broad nasal bridge, long and smooth philtrum, and macrostomia with thin upper lip vermilion border. Other features may include large fontanelles, prominent metopic ridge, thick eyebrows, mild synophrys, increased density of upper eyelashes, anterverted nares, abnormal dentition and capillary hemangioma.	
ORPHA:357154	Oral submucous fibrosis (OSMF) is a chronic, progressive disease that alters the fibroelasticity of the oral submucosa, prevalent in India and Southeast Asia but rare elsewhere, and characterized by burning and pain in the oral cavity, loss of gustatory sensation, the presence of blanched fibrous bands and stiffening of the oral mucosa and oro-pharynx (leading to trismus and a progressive reduction in mouth opening) and an increased risk of developing oral squamous cell cancer (3-19%). It is usually associated with the chewing of the areca nut (an ingredient in betel quid) but the exact etiology is unknown and there is currently no effective treatment.	
ORPHA:357131	Venous thoracic outlet syndrome (VTOS) is a form of thoracic outlet syndrome (TOS) that manifests as unilateral (rarely bilateral) arm pain and cyanosis.	
ORPHA:357107	A form of thoracic outlet syndrome that presents as unilateral upper extremity ischemia.	
ORPHA:352654	A rare, genetic, neurodegenerative disease characterized by normal early development followed by childhood onset optic atrophy with progressive vision loss and eventually blindness, followed by progressive neurological decline that typically includes cerebellar ataxia, nystagmus, dorsal column dysfunction (decreased vibration and position sense), spastic paraplegia and finally tetraparesis.	
ORPHA:352662	A rare opthalmic disorder characterized by corneal opacification and dyskeratosis (which may cause visual impairment), associated with systemic features including palmoplantar hyperkeratosis, laryngeal dyskeratosis, pruritic hyperkeratotic scars, chronic rhintis, dyshidrosis and/or nail thickening.	
ORPHA:352657	A rare, genetic, superficial corneal dystrophy disease characterized by white, elevated, epithelial plaques located on the bulbar conjunctiva (sometimes with encroachment of the cornea) and oral mucosa (in any part of the oral cavity), associated with dilated, hyperemic, conjunctival blood vessels, observed mainly in Haliwa-Saponi Native American descendents. Patients may be asymptomatic or present with ocular itching, superficial corneal scarring, excessive lacrimation, photophobia and visual loss due to corneal opacity. Histologically, both ocular and oral lesions display acanthosis with hyperkeratosis and prominent dyskeratosis.	
ORPHA:352641	A rare, genetic neurodegenerative disease characterized by childhood or adolescent-onset of cerebellar ataxia with dysarthria which slowly progresses and associates pyramidal signs, including lower limb spasticity, brisk reflexes, and Babinski and Hoffman signs. Patients typically present cerebellar ataxia with development of increasing asymmetric spasticity in upper and lower limbs, and variable axonal sensory or sensorimotor neuropathy. Additional heterogeneous features, including pes cavus, scoliolis, and abnormalities of the brain (e.g. cerebral atrophy), may also be associated.	
ORPHA:352636	A rare primary osteolysis disorder characterized by multiple small osteolytic areas and sclerosis in the phalanges of one or both hands associated with swelling and redness of the phalanges. Condition is benign, self-limited and may be associated with cold exposure.	
ORPHA:352649	A rare infantile-onset neurometabolic disease characterized by dystonia, parkinsonism, nonambulation, autonomic dysfunction, developmental delay and mood disturbances.	
ORPHA:352596	Progressive myoclonic epilepsy with dystonia is a rare, genetic epilepsy syndrome characterized by neonatal or early infantile onset of severe, progressive, typically frequent and prolonged myoclonic seizures that are refractory to treatment, associated with localized and/or generalized paroxysmal dystonia (which later becomes persistent). Other features include severe hypotonia, hemiplegia, psychomotor regression (or lack of psychomotor development) and progressive cerebral and cerebellar atrophy, with affected individuals becoming progressively non-reactive to environmental stimuli.	
ORPHA:352629	A partial autosomal monosomy characterized clinically by lethal pulmonary disease that presents as severe respiratory distress and refractory pulmonary hypertension within a few hours after birth and typically results in death from respiratory failure within the first months of life. Characteristic histological features of lung tissue include paucity of alveolar wall capillaries, alveolar wall thickening, muscular hypertrophy of the pulmonary arteries, and malposition of the small pulmonary veins. Various additional congenital malformations may be associated, mostly gastrointestinal (intestinal malrotation and atresias, anular pancreas), genitourinary (dilatation of urinary tracts, duplicated uterus) and cardiovascular anomalies (hypoplastic left heart and other congenital heart defects).	
ORPHA:352577	A rare, genetic, syndromic intellectual disability disorder with a variable phenotypic presentation typically characterized by microcephaly, severe feeding difficulties, failure to thrive, severe global development delay that frequently results in absent/poor speech, moderate to severe intellectual disability and hypotonia. Distinctive craniofacial features include prominent forehead, high-arched, thin eyebrows, hypertelorism, downslanting palpebral fissures, long, tubular nose with broad tip and prominent nasal bridge and wide mouth with full, everted lower lip. Joint laxity and ulnar deviation of wrists are also frequently observed.	
ORPHA:352587	Focal epilepsy-intellectual disability-cerebro-cerebellar malformation is a rare, genetic neurological disorder characterized by early infantile-onset of seizures, borderline to moderate intellectual disability, cerebellar features including dysarthria and ataxia and cerebellar atrophy and cortical thickening observed on MRI imaging. Seizures are typically focal (with prominent eye blinking, facial and limb jerking), precipitated by fever and often commence with an oral sensory aura (anesthetized tongue sensation). When not properly controlled by anti-epileptic medication, weekly frequency and persistance into adult life is observed.	
ORPHA:352731	A form of oculocutaneous albinism (OCA) characterized by a spectrum of hypopigmentation of skin hair and eyes, ranging from little or no pigmentation to localized pigementation. Nystagmus, photophobia and reduced visual acuity are frequently present. The subtypes include OCA1A, OCA1B, type 1 minimal pigment oculocutaneous albinism (OCA1-MP) and type 1 temperature sensitive oculocutaneous albinism (OCA1-TS).	
ORPHA:352734	An extremely rare form of Oculocutaneous albinism type 1 with minimal pigment present, characterized by blond hair (white at birth), variable iris transillumination (blue irides at birth followed by minimal development of pigment during the first decade of life), visual acuity ranging from 20/80-20/200 and white skin, with or without skin nevi.	
ORPHA:352737	An extremely rare form of oculocutaneous albinism type 1 characterized by temperature sensitive hair pigmentation leading to dark hair on the hands, feet, legs, arms and chest (cooler body areas) and white or pale yellow hair on the scalp, axilla and pubic area (warmer body areas). Nystagmus and reduced visual acuity are also noted.	
ORPHA:352709	A rare neuronal ceroid lipofuscinosis characterized by adulthood-onset (11-65&nbsp;years with the mean of 34&nbsp;years) epilepsy, cognitive impairment, dementia with behavioral, neuropsychiatric, and movement disturbances. Facial dyskinesia and myoclonus epilepsy are commonly observed. Unspecified motor speech problems and akinetic mutism are also reported in some patients.	
ORPHA:352712	Facial dysmorphism-immunodeficiency-livedo-short stature syndrome is a rare genetic disease characterized by facial dysmorphism with malar hypoplasia and high forehead, immunodeficiency resulting in recurrent infections, impaired growth (with normal growth hormone production and response) resulting in short stature, and livedo affecting face and extremities. Immunological analyses show low memory B-cell and naïve T cell counts, decreased T cell proliferation, and reduced IgM, IgG2 and IgG4 titers. Patients do not exhibit increased susceptibility to cancer.	
ORPHA:352718	Progressive retinal dystrophy due to retinol transport defect is a rare, genetic, metabolite absorption and transport disorder characterized by progressive rod-cone dystrophy, usually presenting with impaired night vision in childhood, progressive loss of visual acuity and severe retinol deficiency without keratomalacia. Association with ocular colobomas, severe acne and hypercholesterolemia has been reported.	
ORPHA:352723	A very rare and atypical form of Chédiak-Higashi syndrome (CHS), a genetic disorder characterized by partial oculocutaneous albinism, severe immunodeficiency, mild bleeding, neurological dysfunction and lymphoproliferative disorder.	
ORPHA:352687	Congenital muscular alpha-dystroglycanopathy with brain and eye anomalies (MDDGA) is a cobblestone lissencephaly characterized by and considered to be pathognomonic of a continuum of recessive autosomal disorders with brain, ocular and muscular involvement. MDDGA includes Walker-Warburg syndrome, muscle-eye-brain disease, Fukuyama muscular and cerebral dystrophy and muscle eye brain disease with bilateral multicystic leukodystrophy.	
ORPHA:352670	A rare hereditary motor and sensory neuropathy disorder characterized by the typical CMT phenotype (slowly progressive distal muscle atrophy and weakness in upper and lower limbs, distal sensory loss in extremities, reduced or absent deep tendon reflexes and foot deformities) with nerve biopsy demonstrating demyelinating and axonal changes and nerve conduction velocities varying from the demyelinating to axonal range.	
ORPHA:352675	A type of rare X-linked Charcot-Marie-Tooth disease characterized by slowly progressive, principally axonal, peripheral sensorimotor neuropathy. Patients present with distal muscle weakness and atrophy of the lower extremities, as well as distal, panmodal sensory abnormalities, bilateral foot deformities (pes cavus and clawed toes), absent ankle reflexes, gait abnormalities (steppage gait, decreased hand grip strength and dexterity with variable severity. Males are typically more severely affected than carrier females (some reported to remain asymptomatic) and usually present with an earlier age of onset (within the first 13&nbsp;years of life).	
ORPHA:352682	A rare, genetic, cobblestone lissencephaly disease characterized by the presence of a constellation of brain malformations, including cortical gyral and sulcus anomalies, white matter signal abnormalities, cerebellar dysplasia and brainstem hypoplasia, existing alone or in conjunction with minimal muscular and ocular abnormalities, typically manifesting with severe developmental delay, increased head circumference, hydrocephalus and seizures.	
ORPHA:353253	A rare neurologic disease characterized by an unremitting bilateral symmetrical burning sensation of the oral mucosa without clinical evidence of causative lesions. It most frequently occurs in postmenopausal women and typically affects the tongue, less often the palate, lips, or buccal mucosa. It is often associated with dysgeusia and xerostomia.	
ORPHA:353220	A rare primary cutaneous amyloidosis characterized by familial occurrence of lichen and/or macular amyloidosis due to fibrillary degeneration and apoptosis of basal keratinocytes, followed by conversion of filamentous masses into amyloid material in the papillary dermis. Patients typically present with a pruritic eruption of grouped hyperkeratotic papules, which may coalesce to form hyperkeratotic plaques, with a predilection for the lower limbs (lichen amyloidosis), or with hyperpigmented macules, sometimes with a reticulate pattern, most commonly arising on the back, chest or interscapular areas (macular amyloidosis).	
ORPHA:353217	Epileptic encephalopathy with global cerebral demyelination is a rare mitochondrial substrate carrier disorder characterized by severe muscular hypotonia, seizures (with or without episodic apnea) beginning in the first year of life, and arrested psychomotor development (affecting mainly motor skills). Severe spasticity with hyperreflexia has also been reported. Global cerebral hypomyelination is a characteristic imaging feature of this disease.	
ORPHA:352763	A rare acquired skin disease characterized by excessive mucin deposition and thickened collagen bundles in the dermis, resulting in woody, non-pitting induration of the skin of the neck, spreading to the shoulders and upper trunk, but sparing hands and feet. According to the association with preceding or underlying conditions, three types can be distinguished: type 1 usually follows a febrile infection, type 2 is associated with paraproteinemia, and type 3 occurs in patients with diabetes mellitus. Especially in types 2 and 3, extracutaneous involvement may be present. Other potentially associated conditions include a variety of endocrinopathies, systemic diseases, and neoplasms.	
ORPHA:352745	A form of oculocutaneous albinism (OCA) characterized by skin and hair hypopigmentation (light blond to dark brown), nystagmus, iris transillumination, visual acuity ranging from 6/9 to 3/60 and hypopigmentation of the peripheral ocular fundus. Photophobia is not a major feature.	
ORPHA:353356	Vasoproliferative tumor of the retina is a rare, benign, retinal vascular disease characterized by solitary or multiple, unilateral or bilateral, intra-retinal tumor(s), usually located in the peripheral infero-temporal quadrant, and often associated with sub- and intraretinal exudates, epiretinal membranes, exudative retinal detachment and cystoid macular edema, as well as, occasionally, retinal and vitreous hemorrhage. Patients may present with visual loss, floaters, and/or photopsia. Association with various conditions, such as retinitis pigmentosa, congenital retinal toxoplasmosis, retinopathy of prematurity, or coloboma, has been reported.	
ORPHA:353344	Idiopathic macular telangiectasia type 1 is a rare, acquired, eye disease characterized by unilateral (rarely bilateral) abnormally dilated and tortuous capillaries around the fovea, associated with multiple arteriolar and venular aneurysms, lipid depositions, and intra-retinal cystoid degeneration. It leads to vision loss due to macular edema with hard exudates.	
ORPHA:353351	Idiopathic macular telangiectasia type 3 is a rare, acquired, eye disease characterized by progressive visual loss, due to bilateral juxtafoveolar capillary occlusions, capillary telangiectasia, and minimal exudation. It is associated with systemic or cerebral vascular occlusive disease.	
ORPHA:353334	A rare neurovascular malformation characterized by a unilateral, direct communication between the arterial and venous system in the retina via abnormal, enlarged vessels, but without interposed capillaries. The inferotemporal vasculature is most commonly affected. Patients may be asymptomatic or present with variable degrees of visual loss. Local vascular complications include vascular occlusions or retinal or vitreous hemorrhages. The anomaly may occur in isolation or as part of Wyburn-Mason syndrome, in which intracranial (usually ipsilateral) arteriovenous malformations are present.	
ORPHA:353320	Benign pyruvate carboxylase (PC) deficiency (Type C) is a rare, very mild form of PC deficiency characterized by episodic metabolic acidosis and normal or mildly delayed neurological development.	
ORPHA:353308	Infantile pyruvate carboxylase (PC) deficiency (Type A) is a rare, severe form of PC deficiency characterized by infantile-onset, mild to moderate lactic acidemia, and a generally severe course.	
ORPHA:353314	Severe neonatal pyruvate carboxylase (PC) deficiency (Type B) is a rare, extremely severe form of PC deficiency characterized by severe, early-onset metabolic acidosis, and a generally fatal outcome in early infancy.	
ORPHA:353298	A rare, genetic immuno-osseous dysplasia associated with pre- and post-natal growth retardation, retinopathy, microcephaly, intellectual disability and dysmorphic features.	
ORPHA:352403	Spectrin-associated autosomal recessive cerebellar ataxia is a rare, genetic neurological disease, due to <i>SPTBN2</i> mutations, characterized by global development delay in infancy, followed by childhood-onset gait ataxia with limb dysmetria and dysdiadochokinesia, mild to severe intellectual disability, development of cerebellar atrophy, and abnormal eye movements (including a convergent squint, hypometric saccades, jerky pursuit movements and incomplete range of movement).	
ORPHA:352333	A rare autosomal ichthyosis syndrome with prominent neurologic signs characterized by the association of congenital ichthyosis with global developmental delay, intellectual disability, infantile-onset seizures, and spastic tetraplegia. Brain imaging may show delayed myelination and cerebral atrophy. Marked intrafamilial variability has been reported.	
ORPHA:352328	MEGDEL syndrome is a rare, genetic, neurometabolic disorder characterized by neonatal hypoglycemia, features of sepsis that are not linked to infection, development of feeding problems, failure to thrive, transient liver dysfunction, and truncal hypotonia followed by dystonia and spasticity which results in psychomotor development arrest and/or regression. Progressive sensorineural deafness, intellectual disability and absent speech are also associated. Laboratory tests demonstrate 3-methylglutaconic aciduria and temporary elevated serum lactate and transaminases.	
ORPHA:352447	Progressive external ophthalmoplegia-myopathy-emaciation syndrome is a rare mitochondrial oxidative phosphorylation disorder due to nuclear DNA anomalies characterized by progressive external ophthalmoplegia without diplopia, cerebellar atrophy, proximal skeletal muscle weakness with generalized muscle wasting, profound emaciation, respiratory failure, spinal deformity and facial muscle weakness (manifesting with ptosis, dysphonia, dysphagia and nasal speech). Intellectual disability, gastrointestinal symptoms (e.g. nausea, abdominal fullness, and loss of appetite), dilated cardiomyopathy and renal colic have also been reported.	
ORPHA:352530	Intellectual disability-obesity-brain malformations-facial dysmorphism syndrome is a rare, syndromic intellectual disability primarily characterized by moderate to severe intellectual disability, true-to-relative microcephaly and brain abnormalities including a thin corpus callosum, cerebellar hypoplasia, cerebral white matter hypoplasia and multi-focal hyperintensity of cerebral white matter on MRI. Obesity and distinctive craniofacial dysmorphism (including brachycephaly, round face, straight eyebrows, synophrys, hypertelorism, epicanthus, wide and depressed nasal bridge, protruding ears with uplifted lobe, downslanting corners of the mouth) are additional features.	
ORPHA:352563	A rare mitochondrial oxidative phosphorylation disorder with complex I and IV deficiency characterized by hypertrophic cardiomyopathy, hepatic steatosis with elevated liver transaminases, exercise intolerance and muscle weakness. Neuro-opthalmological features (hemiplegic migraine, Leigh-like lesions on brain MRI, pigmentary retinopathy) have been reported later in life.	
ORPHA:352540	A rare paraneoplastic syndrome characterized by renal phosphate wasting and bone demineralization due to a phosphaturic mesenchymal tumor of the mixed connective tissue variant. It causes osteomalacia in adults with bone pain and pathological fractures, and rickets in children.	
ORPHA:352479	A rare subtype of autosomal recessive limb-girdle muscular dystrophy disorder characterized by infantile to childhood-onset of slowly progressive, principally proximal, shoulder and/or pelvic-girdle muscular weakness that typically presents with positive Gowers' sign and is associated with elevated creatine kinase levels, hyporeflexia, joint and achilles tendon contractures, and muscle hypertrophy, usually of the thighs, calves and/or tongue. Other highly variable features include cerebellar, cardiac and ocular abnormalities.	
ORPHA:352470	A rare, genetic, mitochondrial oxidative phosphorylation disorder characterized by either late-onset myopathy with progressive external ophthalmoplegia and muscular weakness (predominantly limb-girdle) or early-onset myopathy presenting with decreased fetal movements, congenital ptosis, progressive external ophthalmoplegia, hypotonia and, variably, joint contractures. Reduced content and multiple deletions of mitochondrial DNA is observed in muscle biopsy.	
